MOSTYPECAT MAANTHUI MGEMOMV MGEMLEEF MOSHOOFD MGODRK MGODPR MGODOV MGODGE MRELGE MRELSA MRELOV MFALLEEN MFGEKIND MFWEKIND MOPLHOOG MOPLMIDD MOPLLAAG MBERHOOG MBERZELF MBERBOER MBERMIDD MBERARBG MBERARBO MSKA MSKB1 MSKB2 MSKC MSKD MHHUUR MHKOOP MAUT1 MAUT2 MAUT0 MZFONDS MZPART MINKM30 MINK3045 MINK4575 MINK7512 MINK123M MINKGEM MKOOPKLA PWAPART PWABEDR PWALAND PPERSAUT PBESAUT PMOTSCO PVRAAUT PAANHANG PTRACTOR PWERKT PBROM PLEVEN PPERSONG PGEZONG PWAOREG PBRAND PZEILPL PPLEZIER PFIETS PINBOED PBYSTAND AWAPART AWABEDR AWALAND APERSAUT ABESAUT AMOTSCO AVRAAUT AAANHANG ATRACTOR AWERKT ABROM ALEVEN APERSONG AGEZONG AWAOREG ABRAND AZEILPL APLEZIER AFIETS AINBOED ABYSTAND CARAVAN   
High Income, expensive child|1|3|40-50 years|1|0|7|0|2|7|2|0|0|4|5|5|4|0|5|0|2|2|0|1|7|2|0|0|0|0|9|5|4|0|0|9|0|2|6|2|0|6|8|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Large family, employed child|1|3|30-40 years|8|0|7|0|2|7|2|0|0|4|5|0|2|7|0|2|0|2|4|2|0|0|4|5|0|2|7|5|4|0|9|0|0|5|4|0|0|4|6|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
Traditional families|1|3|40-50 years|9|0|3|0|6|7|0|2|0|4|5|0|0|9|0|0|0|0|5|4|0|0|0|6|3|5|4|5|3|3|9|0|4|5|0|0|0|2|3|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Large religous families|1|3|30-40 years|9|0|3|1|6|8|1|1|1|2|6|1|3|6|0|0|0|3|5|2|0|1|2|6|1|6|3|6|2|2|9|0|2|7|1|0|0|3|5|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
Seniors in apartments|2|2|50-60 years|6|0|4|2|3|5|0|4|4|2|4|0|0|9|0|0|2|2|3|3|0|0|2|3|5|9|0|7|0|2|9|0|2|7|0|0|0|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Lower class large families|1|2|40-50 years|8|3|4|0|3|6|0|3|3|2|5|0|5|4|0|0|0|4|5|0|0|0|5|4|0|0|9|9|0|0|5|4|2|7|0|0|0|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Traditional families|1|4|40-50 years|9|0|6|0|3|7|0|2|2|2|6|0|3|6|0|0|0|2|8|0|0|1|2|6|0|2|7|9|0|0|9|0|5|0|4|0|0|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Young all american family|1|3|40-50 years|3|2|4|1|3|6|1|2|2|3|4|3|4|3|3|1|0|4|1|2|3|2|3|2|1|3|6|6|2|2|6|3|2|3|4|2|1|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Village families|1|3|30-40 years|8|0|3|1|5|8|0|1|1|1|7|2|3|5|2|0|0|2|3|3|2|0|2|4|3|9|0|7|0|2|9|0|4|5|0|0|0|3|5|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Middle class families|1|3|40-50 years|2|1|5|1|3|7|1|2|2|3|5|2|4|4|3|1|2|2|2|1|3|2|3|3|1|3|6|6|2|1|5|4|3|2|3|2|1|4|7|2|0|0|6|0|4|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Mixed seniors|1|2|50-60 years|1|0|5|3|2|5|1|4|3|4|3|1|3|6|2|1|1|3|4|2|1|2|1|6|1|6|3|6|1|3|7|2|4|3|2|1|0|3|3|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lower class large families|1|2|40-50 years|8|0|9|0|0|5|0|4|4|3|3|0|3|6|0|0|2|0|3|5|0|3|0|6|0|0|9|3|2|4|7|2|6|3|0|0|0|2|3|2|0|0|0|0|4|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Religious elderly singles|1|2|50-60 years|7|0|3|0|6|2|0|7|6|0|3|0|2|7|4|0|0|0|0|5|0|2|0|7|0|6|3|3|0|6|7|2|7|0|2|0|0|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Porchless seniors: no front yard|1|2|40-50 years|7|1|4|1|4|5|1|4|3|3|3|0|4|5|1|1|1|4|2|2|1|2|3|4|1|2|7|5|1|4|7|2|3|3|3|0|0|3|3|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stable family|1|4|30-40 years|3|1|5|1|4|8|1|1|1|2|7|3|5|2|2|0|0|5|2|1|2|4|2|2|0|1|8|9|0|0|5|4|2|4|4|0|0|4|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Religious elderly singles|1|1|60-70 years|7|0|7|1|1|5|0|4|6|2|2|1|3|6|1|0|0|1|1|8|1|1|1|4|5|8|1|3|0|6|9|0|3|6|0|0|0|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Young and rising|1|2|30-40 years|5|2|2|4|2|2|5|2|2|5|2|0|4|5|0|0|0|4|0|5|0|2|3|5|0|9|0|5|2|2|9|0|0|6|3|0|0|4|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Affluent senior apartments|1|2|50-60 years|1|0|5|2|3|5|1|4|3|4|3|2|4|4|3|1|1|3|2|2|2|2|2|4|1|4|5|6|1|3|6|3|4|2|3|1|0|3|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Porchless seniors: no front yard|1|2|40-50 years|7|1|4|1|4|5|1|4|3|3|3|0|4|5|1|1|1|4|2|2|1|2|3|4|1|2|7|5|1|4|7|2|3|3|3|0|0|3|3|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
Large religous families|1|3|40-50 years|9|0|4|1|4|7|0|2|2|3|5|0|2|7|0|0|3|0|3|3|2|0|2|3|4|3|6|5|2|3|7|2|5|4|0|0|0|2|5|0|0|0|6|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
High status seniors|1|2|50-60 years|1|0|2|0|7|6|0|3|1|5|4|5|3|2|5|0|2|3|1|0|4|0|5|1|1|4|5|4|3|3|4|5|3|2|3|3|0|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Middle class families|2|4|40-50 years|2|1|4|1|4|7|1|2|0|3|6|4|3|3|0|0|0|9|0|0|3|0|6|0|0|0|9|6|2|1|5|4|0|3|2|2|2|8|7|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
Low income catholics|1|2|50-60 years|7|0|5|0|4|3|0|6|4|2|3|0|0|9|0|0|0|3|4|3|0|0|0|6|3|7|2|2|2|6|9|0|5|4|0|0|0|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Modern, complete families|1|2|40-50 years|3|0|7|1|2|7|1|2|3|3|3|2|3|5|3|0|3|3|2|0|2|2|4|3|0|1|8|5|2|3|3|6|3|4|4|0|0|3|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0
Low income catholics|1|3|40-50 years|7|2|2|0|5|6|1|3|3|1|6|0|1|8|3|0|1|0|2|4|0|0|2|3|4|6|3|6|0|3|9|0|3|6|0|0|0|2|1|2|0|0|5|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Large religous families|1|3|40-50 years|9|0|9|0|0|9|0|0|0|3|6|0|3|6|4|0|0|0|3|3|0|3|0|6|0|0|9|6|2|2|6|3|3|4|2|0|0|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
Young, low educated |1|2|40-50 years|5|3|3|0|3|2|2|6|6|2|2|3|3|3|2|0|0|3|2|3|2|0|5|3|0|6|3|3|0|6|6|3|9|0|0|0|0|1|2|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Lower class large families|1|3|40-50 years|8|1|4|2|3|7|1|1|1|4|4|1|3|6|2|1|1|1|4|2|1|2|4|3|1|2|7|4|4|2|7|2|3|3|3|0|1|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Middle class families|1|4|40-50 years|2|1|4|1|4|7|1|2|0|0|9|3|6|0|0|0|0|9|0|0|3|0|6|0|0|0|9|6|2|1|5|4|0|0|5|0|4|9|7|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
Mixed apartment dwellers|1|3|30-40 years|5|6|0|0|3|6|3|0|1|3|5|1|5|4|1|0|0|4|2|4|1|1|4|4|1|9|0|6|3|0|9|0|5|2|1|1|0|3|3|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Affluent young families|1|3|30-40 years|3|4|1|0|5|6|3|0|0|4|5|5|3|2|5|0|0|3|1|2|4|3|1|2|0|0|9|6|3|0|2|7|0|3|4|3|1|7|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Modern, complete families|1|2|40-50 years|3|2|3|2|4|5|0|4|3|3|3|4|3|3|2|2|2|3|2|0|4|3|2|2|0|4|5|5|2|3|6|3|5|2|3|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Village families|1|3|40-50 years|8|0|7|1|1|7|0|2|0|0|9|0|2|7|3|0|0|2|0|5|0|2|3|5|0|0|9|5|2|2|4|5|0|0|3|6|0|8|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Modern, complete families|1|2|30-40 years|3|2|2|1|5|4|1|4|4|2|4|2|6|2|4|1|0|4|2|1|3|2|2|2|1|8|1|4|2|4|5|4|3|3|3|2|1|5|5|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Village families|1|2|30-40 years|8|0|5|0|4|3|2|4|4|3|3|1|4|5|2|0|0|3|4|1|1|3|0|3|3|2|7|5|2|2|8|1|2|5|2|0|0|3|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
High status seniors|1|1|50-60 years|1|1|5|0|3|5|0|4|7|2|1|2|4|4|6|0|0|2|2|0|2|0|0|7|0|1|8|5|0|4|2|7|4|2|4|0|0|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Low income catholics|1|2|40-50 years|7|1|3|1|5|4|2|4|4|2|3|1|3|6|1|0|1|3|3|3|1|1|3|3|3|7|2|6|0|3|8|1|5|4|1|0|0|2|1|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Modern, complete families|1|4|40-50 years|3|0|6|1|2|8|0|1|1|1|7|2|2|6|1|0|0|4|4|2|1|3|0|6|1|2|7|8|1|0|7|2|4|2|4|0|0|3|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Seniors in apartments|2|2|50-60 years|6|0|4|2|3|5|0|4|4|2|4|0|0|9|0|0|2|2|3|3|0|0|2|3|5|9|0|7|0|2|9|0|2|7|0|0|0|3|1|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Couples with teens 'Married with children'|1|2|50-60 years|8|0|5|2|2|7|0|2|2|5|3|0|0|9|0|0|0|2|7|0|0|0|0|9|0|5|4|9|0|0|9|0|5|4|0|0|0|3|3|2|0|0|6|0|0|0|0|0|3|3|0|0|0|0|6|0|0|0|0|0|1|0|0|2|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0
Mixed seniors|1|2|40-50 years|1|1|4|2|4|5|2|3|3|5|2|2|4|3|3|1|1|4|2|1|2|3|2|3|1|6|3|6|1|2|7|2|2|3|3|1|0|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1
Traditional families|1|3|30-40 years|9|0|6|3|0|9|0|0|0|4|5|2|4|4|2|2|0|4|2|1|2|3|2|4|0|9|0|7|0|2|6|3|2|5|3|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Village families|1|3|40-50 years|8|0|7|0|2|9|0|0|0|3|6|2|4|4|0|0|0|5|4|0|0|2|3|5|0|7|2|9|0|0|9|0|2|4|3|0|0|3|5|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0
Young and rising|1|2|30-40 years|5|0|5|3|2|3|4|3|1|8|1|0|5|4|0|0|0|5|3|1|0|5|1|4|0|8|1|4|1|5|9|0|7|2|1|0|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Porchless seniors: no front yard|1|2|50-60 years|7|0|3|0|6|5|0|4|3|4|3|0|0|9|0|0|0|0|6|3|0|0|0|5|4|8|1|6|0|3|9|0|4|3|2|1|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Couples with teens 'Married with children'|1|3|40-50 years|8|2|1|0|6|8|0|1|1|1|7|1|5|4|2|1|0|4|3|0|2|2|2|4|0|5|4|6|2|1|2|7|2|3|3|2|1|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Career and childcare|2|3|40-50 years|2|1|4|0|4|7|0|2|2|2|6|3|4|3|4|0|2|3|0|1|4|2|3|1|0|0|9|7|2|0|4|5|2|3|3|2|1|6|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Young all american family|1|3|30-40 years|3|1|4|2|3|6|2|1|1|4|5|3|5|2|5|0|1|3|1|2|4|2|2|2|0|2|7|6|1|2|4|5|1|1|8|1|0|5|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Mixed seniors|1|3|40-50 years|7|0|6|0|3|7|0|2|0|5|4|2|4|4|2|2|0|3|3|2|3|2|0|4|0|2|7|7|2|0|2|7|0|5|4|0|0|4|1|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lower class large families|2|2|40-50 years|8|0|7|1|2|5|1|4|4|1|5|0|2|7|0|0|1|2|6|1|0|2|1|7|1|8|1|5|1|4|8|1|5|3|2|0|0|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Mixed seniors|1|2|60-70 years|7|1|5|4|1|7|1|1|2|6|2|3|5|2|3|0|0|5|1|1|3|3|2|2|1|8|1|6|1|3|6|3|5|1|1|2|0|4|1|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
Seniors in apartments|1|2|60-70 years|6|1|4|2|3|3|0|6|5|3|2|2|2|6|2|2|0|3|2|3|1|1|2|4|2|8|1|2|2|5|5|4|7|1|0|0|1|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Mixed apartment dwellers|2|3|40-50 years|5|0|9|0|0|5|0|4|3|0|6|0|5|4|3|0|0|2|0|4|3|0|3|3|0|3|6|5|2|3|7|2|4|2|3|0|0|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Modern, complete families|1|2|50-60 years|3|1|5|2|2|6|1|2|2|5|3|1|1|7|1|1|1|3|3|2|1|2|2|5|1|3|6|6|2|2|7|2|4|3|2|1|1|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Lower class large families|1|2|50-60 years|8|2|5|0|3|9|0|0|0|6|3|0|5|4|2|0|0|7|0|0|2|3|2|4|0|3|6|7|0|2|6|3|2|4|4|0|0|4|3|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
Couples with teens 'Married with children'|1|2|60-70 years|8|1|5|2|2|5|1|3|3|5|1|1|5|3|3|1|0|4|1|2|2|3|3|2|1|5|4|7|1|1|5|4|3|3|3|1|0|3|3|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
Stable family|1|3|40-50 years|3|0|4|2|4|7|1|2|0|0|9|0|9|0|1|0|0|3|3|3|0|0|0|9|0|5|4|7|1|1|8|1|1|6|2|1|0|4|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Traditional families|1|2|30-40 years|9|0|3|1|5|8|0|1|4|1|5|1|1|7|2|0|0|2|3|3|1|0|1|2|6|9|0|7|0|2|9|0|7|2|0|0|0|2|4|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Young all american family|1|3|30-40 years|3|1|3|2|4|7|1|2|1|2|6|2|5|3|2|0|0|5|1|3|2|2|3|3|0|6|3|7|1|2|5|4|1|4|4|1|0|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
Mixed rurals|1|3|40-50 years|10|0|7|0|2|6|0|3|3|1|6|0|6|3|3|0|4|2|0|1|3|2|5|1|0|0|9|3|3|3|2|7|1|5|4|0|0|4|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Young and rising|1|2|30-40 years|5|0|1|1|7|3|2|5|4|4|2|3|6|1|4|0|0|3|2|1|3|2|1|4|1|5|4|9|0|0|4|6|2|2|4|2|0|5|3|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|4|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0
Mixed rurals|1|3|40-50 years|10|1|4|1|4|6|1|2|2|3|5|2|4|3|3|1|1|3|2|2|3|2|2|3|0|4|5|6|2|1|4|5|2|2|4|1|1|5|4|2|0|0|0|0|0|0|0|0|0|4|0|0|0|0|4|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|0|0|1|0|0|0|0|0|0
Village families|1|2|50-60 years|8|0|9|0|0|5|0|4|4|2|3|0|3|6|0|0|2|0|3|5|2|0|0|5|3|0|9|3|2|4|7|2|5|0|4|0|0|2|5|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
Large religous families|1|3|40-50 years|9|0|5|1|3|7|1|2|3|2|5|1|3|6|2|1|1|2|3|3|1|1|1|5|2|5|4|5|2|2|7|2|4|4|1|1|1|3|5|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stable family|2|4|40-50 years|3|1|5|1|4|7|1|2|0|0|9|2|0|7|0|0|0|3|0|6|0|2|0|7|0|0|9|6|2|1|4|5|0|3|5|2|0|5|8|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|2|0|0|0|0|0|0
Mixed small town dwellers|1|3|40-50 years|8|0|5|0|4|8|0|1|0|3|6|0|3|6|0|2|0|5|3|1|0|2|4|4|1|1|8|8|1|0|8|1|0|6|3|0|0|4|4|2|0|0|5|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1
Young, low educated |1|3|40-50 years|5|0|9|0|0|9|0|0|0|4|5|1|0|8|0|0|1|2|3|3|1|0|1|6|2|6|3|5|0|4|7|2|3|5|1|1|0|3|2|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Residential elderly|2|1|60-70 years|6|2|5|2|0|0|0|9|7|2|0|2|1|7|2|0|2|2|1|4|1|0|2|2|5|8|1|0|0|9|9|0|2|7|0|0|0|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Low income catholics|1|2|40-50 years|7|3|5|0|2|9|0|0|0|6|3|3|5|2|2|0|0|7|0|1|1|2|4|3|0|5|4|7|2|0|7|2|2|4|2|1|0|4|1|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Lower class large families|1|3|30-40 years|8|0|4|0|5|9|0|0|0|3|6|0|4|5|0|0|0|2|5|3|0|2|2|5|2|0|9|9|0|0|9|0|1|5|4|0|0|4|3|2|0|0|6|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Young all american family|1|3|30-40 years|3|1|5|1|3|8|1|1|1|3|6|4|4|2|4|1|0|3|1|1|3|2|3|2|0|1|8|7|1|1|4|5|1|3|4|2|1|5|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Religious elderly singles|1|2|50-60 years|7|2|6|2|2|2|0|7|4|3|2|0|4|6|1|0|1|1|1|7|0|1|1|7|1|1|8|5|0|4|9|0|4|3|3|0|0|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
Low income catholics|1|3|30-40 years|7|2|2|0|5|6|1|3|2|2|6|0|3|6|1|0|2|0|4|4|0|0|5|4|1|7|2|6|0|3|9|0|7|2|0|0|0|2|1|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Young and rising|1|2|40-50 years|5|2|4|2|3|5|2|3|2|4|3|1|3|5|1|1|0|3|3|2|2|2|2|5|1|6|3|7|1|2|7|2|3|4|3|1|0|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
